specObjID,z,zErr,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z
299538880590276608,0.0630479,1.709645E-05,9.516068,16.79407,32.31625,52.70518,122.7448
299539155468183552,0.09773864,2.34127E-05,9.414549,16.68894,32.41254,53.04261,124.4787
299539430346090496,0.5171112,0.0001575643,5.173162,12.4401,29.01093,50.29366,120.6951
299539704754235392,0.122412,5.379912E-05,7.963089,14.02195,34.57794,66.18796,139.911
299539705223997440,0.1451134,2.903229E-05,9.341666,16.59266,32.39936,52.74132,124.353
299539979632142336,2.18728,0.0005182652,8.454101,14.17463,34.92513,65.64033,138.0205
299539980101904384,0.1270235,2.471649E-05,9.285703,16.48283,32.09243,52.57082,124.8068
299540254510049280,3.727546,0.0007918522,8.860455,14.31701,34.58171,65.78867,139.9834
299540254979811328,0.2031962,2.074801E-05,8.810036,16.09074,31.85577,51.98814,118.1724
299540529387956224,0.0909887,1.263871E-05,8.551188,14.27852,35.30736,66.90093,141.8979
299540529857718272,0.09798842,2.491307E-05,8.930337,16.59691,32.27087,52.59433,124.4473
299540804265863168,0.5176563,0.0001830229,3.286939,9.310889,30.20601,63.96216,144.3768
299541079143770112,0.09780035,2.492913E-05,8.756693,14.44616,36.05963,67.75295,142.4212
299541079613532160,5.415032,0.0007663642,9.243898,17.01528,32.90181,53.44534,120.7237
299541354021677056,0.2031299,2.742235E-05,8.115018,14.01569,33.92356,67.66988,147.5041
299541354491439104,0.09099656,1.220743E-05,9.225504,16.84936,32.17871,51.81406,116.2868
299541628899584000,0.2886166,3.632281E-05,8.610293,14.12976,33.61015,65.66435,145.983
299541629369346048,2.187457,0.0003789948,9.564436,16.82411,32.44999,52.52552,117.9966
299541903777490944,0.1270241,2.762822E-05,8.840798,14.45852,35.64302,68.02911,138.7165
299541904247252992,0.1258195,3.392655E-05,9.420506,16.69437,32.27723,52.17093,118.1036
299542178655397888,0.1294421,2.835599E-05,8.696102,14.30637,35.1232,68.23594,138.1974
299542179125159936,0.1277906,3.521005E-05,9.254028,16.32621,31.63481,51.28368,116.2699
299542453533304832,0.127786,2.856415E-05,8.670273,14.29655,34.55222,67.68307,138.4963
299542454003066880,0.1294907,2.557954E-05,9.521776,16.81418,32.4384,52.27459,118.6969
299542728411211776,0.06265986,6.010725E-06,8.894581,14.46506,34.2029,68.03959,136.6485
299542728880973824,0.3458818,7.780716E-05,9.362895,16.49303,31.88326,51.53809,117.6756
299543003289118720,0.1450628,3.0082E-05,8.737974,14.34995,34.38866,67.61774,139.4429
299543003758880768,0.1554309,1.550419E-05,9.303184,16.36892,31.799,51.66352,118.166
299543278167025664,0.1554128,1.889167E-05,8.660285,14.20404,33.88401,67.78308,136.7353
299543278636787712,0.1277459,2.578315E-05,9.063775,16.68439,32.50727,52.68083,120.5949
299543553044932608,0.1278422,3.673113E-05,8.503249,14.18644,34.30172,68.53246,139.235
299543827922839552,0.09799004,2.463277E-05,8.802452,14.40176,35.1755,67.9775,137.653
299543828392601600,0.1224862,4.063898E-05,8.8663,16.56207,32.48811,52.29473,118.4131
299544102800746496,0.3459876,9.539053E-05,7.300285,13.19702,33.89719,66.16988,136.1734
299544103270508544,0.06265516,6.25958E-06,9.384371,16.50113,32.11556,51.79196,118.453
299544377678653440,0.1258058,3.464042E-05,8.599107,14.187,34.18079,67.39368,137.7923
299544378148415488,0.2884945,4.114519E-05,9.412898,16.6031,32.54941,52.74079,120.6711
299544652556560384,0.1473004,7.940956E-06,9.123635,14.68378,34.74312,68.51463,137.7096
299544653026322432,0.3835985,0.0001049274,7.448117,14.69992,31.79736,54.01786,126.4962
299544927434467328,0.06757296,1.55125E-05,9.113762,14.94553,36.32679,70.02567,141.2314
299544927904229376,0.1480799,3.361118E-05,9.192875,16.90279,33.90517,54.91528,124.4804
299545202312374272,0.1480436,3.505187E-05,8.903235,14.68305,35.1367,68.84582,140.0269
299545202782136320,0.1432976,2.793381E-05,9.583105,16.94233,33.1362,53.5176,122.3704
299545477190281216,0.1526121,1.654035E-05,8.890873,14.42939,34.46217,68.4734,139.5461
299545477660043264,0.1491852,3.635235E-05,9.268684,16.88716,33.40159,54.41316,123.9114
299545752068188160,0.3833947,0.0001038905,6.623046,12.84714,33.55126,67.20738,145.3512
299545752537950208,0.06249849,1.69468E-05,9.236064,16.85393,32.66216,52.9714,123.6815
299546026946095104,0.1432015,2.789632E-05,9.035872,14.61479,34.78886,69.2002,140.3967
299546027415857152,0.1527078,1.652218E-05,8.889089,16.56576,32.73711,54.10845,126.8688
299546301824002048,0.0625282,1.708679E-05,9.021042,14.63432,34.73335,68.68394,145.6866
299546302293764096,0.06759457,1.340506E-05,9.239032,17.13217,33.61776,55.09188,129.2508
299546576701908992,0.0216521,1.29269E-05,9.098982,14.70334,34.72494,68.64632,145.7851
299546577171671040,1.36213,0.0007729934,9.641654,16.97488,33.08627,54.07168,127.3859
299546851579815936,0.1454684,3.526567E-05,8.918657,14.47385,34.52168,68.09773,145.2151
299546852049577984,0.1473114,7.037325E-06,9.527424,17.12141,33.83499,55.0271,123.7794
299547126457722880,2.080349,-1,9.081547,14.44328,33.78545,68.07619,145.0047
299547126927484928,0.3456734,7.10982E-05,8.435389,15.7066,32.477,54.61997,125.5194
299547401335629824,0.1491249,3.53376E-05,9.003047,14.54618,34.79303,68.55782,145.9359
299547401805391872,0.09848519,2.752964E-05,9.546254,16.94613,33.20328,54.5618,123.613
299547676213536768,0.09854387,2.829435E-05,9.096371,14.56446,35.1911,69.0573,145.9914
299547676683298816,0.0983509,2.789623E-05,9.197793,16.66368,33.41555,55.3456,125.4661
299547951091443712,0.06758778,8.364005E-06,9.200906,14.94087,36.66855,70.40948,148.9194
299547951561205760,0.9712744,0.1594995,9.417147,17.20034,33.38792,54.50679,122.9505
299548225969350656,0.1461377,3.505215E-05,8.803203,14.32957,34.67086,68.30768,141.9243
299548226439112704,0.14551,3.291969E-05,9.222992,16.97912,33.30963,54.90678,123.4216
299548500847257600,0.0715631,1.815763E-05,9.180823,14.74996,35.65829,69.18589,140.1902
299548501317019648,0.02165231,1.053692E-05,8.871136,16.39112,32.03485,52.88108,119.77
299548775725164544,1.362211,0.0008042905,9.178587,14.674,35.67053,68.03829,141.4779
299548776194926592,0.06763429,7.68207E-06,9.670089,17.09786,33.44146,55.44102,124.4375
299549050603071488,0.3458382,8.817235E-05,7.996434,13.66929,34.58818,68.25051,144.3921
299549051072833536,0.07156569,1.946267E-05,9.34939,16.8414,33.19554,50.67235,121.4644
299549325480978432,0.4016978,0.000120843,5.199428,11.62282,33.59395,66.12862,112.7688
299549325950740480,0.1460339,3.591618E-05,9.544112,16.64493,32.27705,52.96352,117.3625
299549600358885376,0.1426178,3.586817E-05,9.042455,14.33249,34.276,67.43521,141.3126
299549600828647424,0.1425823,3.286961E-05,9.23992,16.49557,32.34509,53.42629,118.1481
299549875236792320,0.09833237,2.932151E-05,9.159625,14.54409,34.82393,69.3184,142.368
299549875706554368,0.4019251,0.000122974,4.280247,13.42836,31.59367,53.01227,119.2492
299550150114699264,0.5158679,0.0001644989,2.856967,10.02629,32.83903,65.59673,136.5779
299550150584461312,0.06259136,5.386382E-06,9.548302,16.70617,32.50554,52.81924,120.406
299550424992606208,1.585431,4.613628E-06,9.03406,14.29,33.96107,66.81986,136.2636
299550699870513152,0.09118938,7.197436E-06,8.798688,14.16805,34.31575,67.86591,138.2645
299550700340275200,0.1458226,2.335707E-05,9.468959,16.66796,32.74094,53.3259,121.2827
299550974748420096,0.09830175,7.174109E-06,9.134466,14.49142,34.45723,68.06771,138.4859
299550975218182144,0.1439173,2.306501E-05,9.264847,16.56857,32.82763,52.71261,120.3147
299551250096089088,1.615831,0.0004092001,9.757783,16.96145,33.01241,53.11513,120.9057
299551524504233984,0.1640238,3.001014E-05,9.08527,14.39991,34.83323,68.18592,138.1155
299551524973996032,0.1247047,2.945301E-05,9.28665,16.95297,33.12508,53.58645,121.4347
299551799382140928,0.06260142,5.806556E-06,9.128463,14.41461,34.41035,67.22079,135.8775
299551799851902976,0.06315506,2.077191E-05,9.708467,16.91015,33.00669,53.15297,121.6526
299552074260047872,0.1254564,9.339153E-06,7.44342,12.42891,31.66952,62.0174,128.8808
299552074729809920,0.5156041,0.0001934089,2.614299,10.5499,29.02545,51.33181,119.1088
299552349607716864,0.09768173,6.975738E-06,9.720843,16.89178,32.82789,53.02253,118.8757
299552624015861760,0.03034743,1.428373E-05,9.106862,14.40449,35.06655,68.46349,138.4543
299552624485623808,0.09832241,6.492427E-06,9.247542,16.21566,31.84636,51.63917,116.07
299552898893768704,0.1438666,2.712265E-05,9.005713,14.41253,35.37775,68.82165,138.4524
299552899363530752,0.09113582,7.654464E-06,9.494326,16.53123,32.15442,52.22713,117.8445
299553173771675648,1.616922,0.0004051832,9.119457,14.35013,33.83796,66.26225,136.6809
299553174241437696,0.1254306,8.088607E-06,7.880859,15.98917,32.37694,52.2499,115.789
299553448649582592,0.09777857,6.907792E-06,9.104963,14.39508,34.06741,66.53733,143.4089
299553723527489536,0.1451554,3.289466E-05,9.017415,14.33488,34.40465,67.08157,138.0915
299553998405396480,0.1459143,1.790797E-05,9.111742,14.40956,34.30469,67.31741,137.9304
299553998875158528,0.3580701,8.086726E-05,6.697555,14.82591,32.29827,53.74308,125.205
299554273753065472,0.1640542,2.82254E-05,9.273151,16.62926,33.09696,53.859,126.3381
299554548161210368,0.3582107,8.13135E-05,7.629925,13.27147,33.94877,66.32462,138.4985
299554548630972416,0.1451567,3.150894E-05,9.688198,16.86714,32.88475,53.23317,124.0384
299554823039117312,0.1247304,3.137543E-05,9.093017,14.46617,35.62491,67.56907,139.0827
299554823508879360,1.584228,0.0004011848,9.395712,17.00089,33.04592,53.32455,122.9262
299555097917024256,0.06319997,2.235008E-05,9.051578,14.455,35.26385,68.14027,140.6083
299555098386786304,0.1448559,2.4941E-05,9.08234,16.58315,32.56884,53.41022,123.9764
299555372794931200,0.1448964,2.525854E-05,8.730515,14.2245,34.35452,66.88737,137.9631
299555373264693248,0.03036259,1.242842E-05,9.486386,16.4765,32.13935,52.39991,122.2843
299555647672838144,0.4609126,0.0001084171,6.759215,12.61944,34.06456,65.90588,137.4939
299555648142600192,0.1468171,3.056524E-05,9.121399,16.88171,33.56527,55.15464,126.9112
299555923020507136,0.090209,2.847515E-05,9.251255,17.17101,33.79542,55.07747,126.0198
299556197428652032,0.1469578,3.471306E-05,9.100055,14.4808,34.78825,67.56193,139.2354
299556197898414080,0.06084378,1.747393E-05,9.529076,16.92371,33.34393,54.59735,124.48
299556472306558976,0.1467383,3.440886E-05,9.070557,14.57499,35.04036,68.2342,143.1746
299556472776321024,0.1477088,2.776945E-05,9.52638,16.98534,33.80987,55.58799,126.7614
299556747184465920,0.1490629,3.023086E-05,9.204418,14.71574,35.4233,68.7014,140.7143
299556747654227968,0.1467894,4.208303E-05,9.693611,16.97427,33.22827,54.30871,123.9757
299557022062372864,0.1477299,2.626986E-05,9.213744,14.7487,35.9444,69.67989,143.6751
299557022532134912,0.1464075,3.239199E-05,9.071251,16.94502,34.01592,56.18743,128.5222
299557297410041856,0.09888671,8.290008E-06,9.281464,16.66954,33.38704,55.75556,126.9087
299557571818186752,0.09882925,8.833897E-06,8.975925,14.50297,35.24683,68.87337,139.6875
299557572287948800,0.08816301,2.289338E-05,9.535794,17.17777,34.25211,56.92012,128.9834
299557846696093696,0.08805942,2.415075E-05,9.27249,14.96565,36.70937,69.36849,142.5581
299557847165855744,0.8588544,2.28837E-05,9.9916,17.2868,32.94472,54.9104,124.1944
299558121574000640,0.06685422,1.355434E-05,9.532235,15.57989,38.64113,71.83533,147.025
299558122043762688,0.06686618,1.357416E-05,9.296936,17.34764,34.72376,43.85845,128.1688
299558396451907584,0.1463829,3.271927E-05,9.062122,14.66323,35.31677,69.27514,140.6341
299558396921669632,0.4607444,0.0001122974,2.53166,11.3128,29.97474,55.71148,131.6929
299558671329814528,0.2178028,4.837109E-05,8.624831,14.22048,34.6134,68.31841,139.0558
299558671799576576,0.3395857,4.783267E-05,9.887143,17.53674,34.79836,57.7508,131.5353
299558946207721472,0.2184621,4.329393E-05,8.890933,14.46109,35.0006,68.4174,139.7425
299558946677483520,0.1492066,3.340075E-05,9.18616,16.57364,33.11528,54.83752,124.6992
299559221085628416,0.3395638,3.74862E-05,9.301727,14.89597,35.37675,69.11679,140.6376
299559221555390464,0.1259125,7.571209E-06,9.568256,16.99684,33.64087,55.29123,125.3294
299559495963535360,0.09023955,3.156488E-05,9.060029,14.68957,35.26193,69.3548,139.9468
299559496433297408,0.2183785,4.581521E-05,9.44183,16.79666,33.48687,55.38301,126.2045
299559770841442304,0.1468341,3.068886E-05,8.973309,14.57971,35.46455,68.97974,139.05
299559771311204352,0.2177645,5.552959E-05,8.821609,16.24404,32.37854,53.85453,123.6033
299560045719349248,0.06079154,1.799487E-05,9.159237,14.91663,36.58028,70.43981,141.4366
299560046189111296,0.08842166,2.119103E-05,9.651679,17.32263,34.46242,56.85158,129.9552
299560320597256192,0.08841285,2.197414E-05,9.199681,15.02627,37.58633,70.74409,142.0806
299560321067018240,0.1467638,2.909362E-05,8.834393,16.3334,33.02927,54.28379,124.1059
299560595475163136,0.126749,3.0185E-05,8.974526,14.61423,36.39922,69.01276,140.3454
299560870353070080,0.1259298,7.06828E-06,9.099133,14.78862,35.54917,68.59618,139.5062
299560870822832128,0.1267773,3.016156E-05,9.057467,16.91652,33.63846,54.96855,127.4511
299561145230977024,0.1468108,3.58698E-05,8.725927,14.30231,34.69563,68.143,138.9603
299561145700739072,0.1213054,1.877766E-05,9.122993,16.4891,33.01073,54.0174,126.3608
299561420108883968,0.1486831,1.917568E-05,8.735024,14.34932,35.75049,68.07811,139.1309
299561420578646016,0.1224656,1.802269E-05,9.652782,16.6527,32.47163,52.57766,124.5069
299561694986790912,0.3420536,9.457431E-05,7.36127,13.32726,35.08875,67.24866,142.4096
299561695456552960,0.3363668,7.92014E-05,8.5054,15.51544,31.92019,53.68898,126.6178
299561969864697856,0.34534,9.808027E-05,2.90407,10.63805,33.04652,66.83183,143.472
299561970334459904,0.1486212,1.949348E-05,8.99382,16.56969,32.74069,54.16626,124.3866
299562244742604800,0.3554809,0.000132708,8.932151,14.37726,34.40616,67.29482,142.1985
299562245212366848,0.03587863,1.228877E-05,9.434299,16.74194,33.0535,54.00268,126.5619
299562519620511744,0.1267284,3.543391E-05,8.83365,14.58531,35.2346,68.85101,147.0697
299562520090273792,0.09087794,2.577386E-05,9.546751,16.87626,33.40456,54.94673,125.9307
299562794498418688,2.566266,0.0009450402,8.801616,14.4501,34.52237,67.12042,140.7988
299562794968180736,0.3422793,8.992029E-05,7.488808,14.96077,32.30322,55.23073,132.0239
299563069376325632,0.3661507,0.000108777,7.779039,13.75915,34.49426,67.8569,146.539
299563069846087680,0.1468838,3.793899E-05,8.878046,16.45,33.49287,54.85669,129.015
299563344254232576,0.08993113,1.724217E-05,8.869319,14.51978,35.43471,67.95422,142.0809
299563344723994624,0.3662392,7.546895E-05,9.788057,16.90344,32.83564,53.91615,120.7547
299563894010046464,0.3363324,7.559011E-05,7.034367,12.91691,33.5075,67.18385,145.067
299563894479808512,0.09053612,2.460233E-05,9.221699,17.02364,33.49754,55.4243,125.7219
299564168887953408,0.1228116,3.097285E-05,8.782867,14.44253,34.92355,68.67655,146.339
299564169357715456,0.09001952,1.451174E-05,9.286248,16.8988,33.31432,55.03053,125.1856
299564443765860352,0.09091154,2.634099E-05,8.828403,14.45689,35.44967,67.8173,144.9876
299564444235622400,0.3451926,8.850239E-05,8.044271,15.065,31.696,54.17106,126.4206
299564718643767296,0.0901821,2.013434E-05,8.868745,14.44225,35.55521,67.99765,145.2323
299564719113529344,0.1267641,3.758838E-05,9.261652,16.6,33.00258,54.00974,121.5056
299564993521674240,0.1212464,1.906855E-05,8.546938,14.21257,34.58531,68.82156,149.4688
299564993991436288,1.373233,0.0002481415,9.52834,17.15655,33.17291,54.04175,122.4229
299565268399581184,0.09051491,2.43384E-05,8.812051,14.45824,36.04852,68.12799,146.0705
299565268869343232,0.122822,2.868456E-05,9.142018,16.52571,33.09214,54.16868,122.014
299565543277488128,0.1224499,1.3021E-05,8.819251,14.32128,35.17421,66.89706,147.9063
299565543747250176,0.1814355,1.808429E-05,9.663971,16.59929,32.17323,52.3903,118.4628
299565818155395072,0.181434,2.187483E-05,7.836633,13.92466,34.43624,67.36092,145.863
299565818625157120,0.09826267,7.773009E-06,12.2622,16.50923,32.52135,53.57046,121.9513
299566093033302016,0.03590238,1.075541E-05,8.97507,14.56229,35.09042,67.93119,147.2014
299566093503064064,0.09017077,1.901567E-05,9.179766,16.93022,33.48734,55.00138,126.4588
299566367911208960,0.09823761,9.63587E-06,15.33384,15.23466,34.85599,67.66365,141.5709
299566368380971008,2.56681,0.0008788854,9.806559,17.13419,33.44873,53.89557,123.1317
299566642789115904,1.880787,0.0005165916,9.611275,15.04025,35.10675,67.31481,145.2731
299566643258877952,0.08817254,2.595139E-05,9.690717,17.32359,34.73116,56.8134,130.0818
299566917667022848,0.4605287,0.0002006298,3.822302,10.01968,32.46346,65.68048,144.0364
299566918136784896,1.878727,0.0005934745,9.488873,17.75925,35.46924,58.06412,133.444
299567192544929792,0.1425671,8.342161E-06,9.367095,14.57897,36.0306,67.66307,148.9801
299567193014691840,0.1414595,2.712426E-05,8.925947,16.94989,34.20479,56.26169,129.4522
299567467422836736,0.1415308,2.703253E-05,9.389361,14.6906,36.02127,68.72977,151.0241
299567467892598784,0.1476748,3.261364E-05,9.485717,16.93311,33.89609,56.25938,126.9161
299567742300743680,0.09059294,1.331427E-05,9.282432,14.63161,35.27249,69.12513,147.6422
299567742770505728,0.07141443,1.336082E-05,9.766488,17.32046,34.40752,56.93731,128.6261
299568017178650624,0.0713802,1.367439E-05,9.775252,14.89226,35.92578,70.13114,149.2847
299568017648412672,0.460163,0.000207279,4.216351,11.37285,29.14628,53.0952,126.0085
299568292056557568,0.06653853,1.245168E-05,9.474825,14.50215,35.26411,69.47913,144.7434
299568292526319616,0.06655016,1.242212E-05,9.631192,17.08788,34.25937,57.0812,129.858
299568566934464512,0.4057267,0.0001994785,4.138759,9.238653,31.10584,65.97291,147.1777
299568567404226560,0.3694264,0.0001333823,5.990048,13.50099,31.59077,56.11578,130.2537
299568841812371456,0.1185693,1.475855E-05,10.07081,14.84065,35.49562,68.29188,144.0357
299568842282133504,0.09067135,1.097916E-05,9.109818,16.83694,32.92874,53.35438,120.9307
299569116690278400,0.08816088,2.395889E-05,10.10079,15.05302,37.02165,70.97924,148.1928
299569117160040448,0.118615,1.558003E-05,9.751914,17.36605,34.68091,56.82015,129.5594
299569391568185344,0.1504829,1.366732E-05,9.919306,14.58605,35.57072,68.16471,144.7764
299569392037947392,0.1315616,8.053024E-06,9.397313,16.50773,32.68972,53.29026,121.8055
299569666915854336,0.08970696,1.950494E-05,9.238882,17.22362,34.38798,56.2971,126.903
299569941323999232,1.162435,0.0005600929,10.5083,14.93051,35.05381,67.11514,139.6665
299569941793761280,0.1510908,3.058981E-05,9.404248,17.32152,34.22284,56.36278,129.1787
299570216201906176,0.08972443,1.854593E-05,10.19765,14.90151,36.42929,70.22568,145.9903
299570216671668224,1.163653,0.000601339,9.918086,17.59872,34.9518,57.11875,129.5915
299570491079813120,0.551491,0.0230987,10.26055,14.52562,34.55577,68.49613,144.7441
