SpecObjID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
300747793255917568,0.09850378,2.457808E-05,20.21706,18.1783,17.16583,16.7272,16.38064
300748068133824512,0.03552244,4.509833E-06,17.61947,16.71618,16.47612,16.282,16.18486
300748343011731456,0.09370408,2.608005E-05,20.08075,17.91513,16.81786,16.28546,15.8603
300748617889638400,0.02616739,5.079379E-06,17.96073,17.28195,17.12235,17.03867,16.88518
300748892767545344,0.08781833,2.283494E-05,20.02698,18.04946,17.06621,16.61328,16.26291
300749717401266176,0.07949528,2.132949E-05,19.08011,17.12559,16.21349,15.77093,15.43229
300749992279173120,0.07917745,6.866236E-06,19.39796,18.19727,17.73904,17.37428,17.27469
300750267157080064,0.0766632,2.624292E-05,20.35647,18.59591,17.67304,17.21748,16.86473
300750542034987008,0.0779044,1.39822E-05,18.45171,16.44118,15.49423,15.05501,14.72034
300750816912893952,0.08185273,7.10774E-06,18.81114,17.67038,17.08616,16.43932,16.45113
300751091790800896,0.1632317,2.891616E-05,20.23742,18.32892,17.16494,16.68565,16.34167
300751366668707840,0.08612102,2.052926E-05,20.00803,18.13668,17.19899,16.74712,16.40159
300751641546614784,0.07925759,1.785971E-05,20.02203,18.33432,17.50097,17.13142,16.81621
300751916424521728,0.2550336,5.835185E-05,21.21356,18.93139,17.43736,16.89311,16.53699
300752191302428672,0.1562096,2.855143E-05,20.56256,18.58208,17.42445,16.94701,16.57335
300752466180335616,0.09405735,2.729404E-05,20.11782,18.54744,17.55852,17.01516,16.55931
300752741058242560,0.09272406,2.197875E-05,19.76882,18.02771,17.20313,16.77568,16.48766
300753290814056448,0.2073418,4.065155E-05,20.87029,18.77607,17.43207,16.91856,16.55079
300753565691963392,0.09474918,7.402441E-06,19.08409,18.0672,17.70269,17.35448,17.19553
300753840569870336,0.3529282,9.521544E-05,23.43616,20.67822,19.03002,18.36325,17.99365
300754115447777280,0.02078303,6.802737E-06,18.46087,17.40374,16.942,16.68531,16.48597
300754665203591168,0.09665815,2.904059E-05,19.81481,18.2427,17.33657,16.91197,16.583
300754940081498112,0.01255482,6.540397E-06,15.59692,13.63111,12.68646,12.18591,11.81143
300755214959405056,0.0940383,1.84996E-05,19.71736,18.01576,17.14453,16.75298,16.47287
300755489837312000,0.09438431,1.947172E-05,19.5953,17.63691,16.61703,16.12794,15.75975
300755764715218944,0.09501842,2.911158E-05,19.5468,17.57063,16.61552,16.20997,15.88139
300756039593125888,0.07970483,1.651969E-05,18.03359,16.05321,15.04722,14.57719,14.23623
300756314471032832,0.08705281,2.527281E-05,20.41402,18.6044,17.73,17.34961,17.03016
300756589348939776,0.07993679,2.560324E-05,20.25224,18.34107,17.47183,17.08844,16.80842
300757139104753664,0.132149,3.510758E-05,20.36942,18.3739,17.29173,16.81992,16.43014
300757413982660608,0.08035153,1.807208E-05,19.68633,17.67508,16.72939,16.29325,15.98371
300757688860567552,0.174945,3.788144E-05,19.75542,18.30327,17.23045,16.73264,16.4233
300757963738474496,0.01312433,1.843213E-05,19.20008,17.91518,17.31177,16.99256,16.91137
300758238616381440,0.02076184,5.227726E-06,17.60851,16.65179,16.30775,16.14469,16.01967
300758513494288384,0.09917402,2.078724E-05,19.72953,17.97107,17.0899,16.64164,16.32805
300758788372195328,0.0202142,1.15266E-05,16.22785,14.65517,13.8877,13.49572,13.18211
300759063250102272,0.06115794,1.054509E-05,18.43974,16.67363,15.77339,15.33048,14.96974
300759338128009216,0.04823616,9.593547E-06,17.39039,15.82502,15.12716,14.72347,14.43269
300759887883823104,0.2009652,1.350909E-05,19.67244,18.33611,17.51821,17.06252,16.77157
300760162761730048,0.09863139,6.065802E-06,19.07436,18.07045,17.70897,17.42987,17.29267
300760437639636992,0.06287378,8.136402E-06,19.48068,18.21152,17.733,17.45071,17.27433
300760712517543936,0.08115898,8.51027E-06,18.79869,17.29878,16.49041,15.94087,15.63925
300760987395450880,0.0938159,1.434467E-05,19.19007,17.87086,17.10142,16.70057,16.39592
300761262273357824,0.04655245,1.126055E-05,19.10315,17.882,17.31403,16.98651,16.82197
300761537151264768,0.04833083,8.389367E-06,18.86502,17.68208,17.19983,16.88041,16.67632
300761812029171712,0.04735615,1.251072E-05,17.48095,15.52044,14.56939,14.10286,13.74685
300762086907078656,0.04676383,1.245917E-05,17.94144,15.84994,14.92047,14.48523,14.1455
300762361784985600,0.3252625,8.100661E-05,22.58433,20.32565,18.66147,18.06536,17.6845
300762636662892544,0.04688425,1.171638E-05,19.44703,17.97854,17.17542,16.75503,16.44024
300762911540799488,0.09365875,1.030795E-05,19.60479,18.00768,17.17973,16.71429,16.40137
300763186418706432,0.3141764,9.775051E-05,24.78601,20.91865,19.2857,18.65233,18.291
300763461296613376,0.7916453,16.78131,null,null,null,null,null
300763736174520320,0.08794834,1.05796E-05,19.67417,18.36568,17.70065,17.31312,17.07113
300764011052427264,0.03454532,6.608586E-06,17.33928,16.1372,15.68378,15.42064,15.33506
300764285930334208,0.07986128,3.163965E-05,20.51086,18.58307,17.69501,17.25808,16.93059
300764560808241152,0.0935249,2.470148E-05,20.18924,18.34595,17.37673,16.93855,16.59006
300764835686148096,0.03512238,5.786248E-06,18.86224,17.73464,17.19859,16.82011,16.53147
300765110564055040,0.0793566,1.876847E-05,20.42768,18.3811,17.51273,17.14825,16.71647
300765385441961984,0.3876212,8.654001E-05,23.02621,20.42203,18.65144,18.03503,17.65576
300765660319868928,0.03645267,1.183934E-05,19.17418,17.9397,17.48588,17.27819,17.11473
300765935197775872,0.03467124,9.771765E-06,16.55155,15.31117,14.74912,14.44087,14.22512
300766210075682816,0.08495065,1.981361E-05,19.7674,17.77056,16.76589,16.29069,15.93699
300766484953589760,0.03460572,1.723032E-05,19.35168,18.31013,17.89607,17.64228,17.53109
300766759831496704,0.07965201,1.110074E-05,18.83762,17.58107,17.03173,16.69551,16.4709
300767309587310592,0.1108416,3.344302E-05,20.46138,18.61577,17.557,17.09774,16.71393
300767584465217536,0.09421928,4.068846E-05,20.71259,18.77038,17.77097,17.30391,16.94445
300767859343124480,0.244186,4.138927E-05,21.48073,19.09713,17.62656,17.07117,16.72717
300768134221031424,0.08768696,1.816719E-05,18.6246,16.62261,15.61781,15.14236,14.79607
300768683976845312,0.06443697,1.5829E-05,18.94606,16.93726,16.02597,15.58782,15.23928
300768958854752256,0.1570936,3.003256E-05,20.00227,18.53948,17.54537,17.07307,16.69977
300769233732659200,0.08935121,1.56168E-05,18.72238,17.32148,16.61452,16.22225,15.93894
300769508610566144,0.09367687,1.044088E-05,20.22385,18.48106,17.67204,17.24171,16.95859
300770058366380032,0.2812415,5.869885E-05,22.65862,20.56352,18.96655,18.34942,18.00937
300770333244286976,0.09907061,1.932137E-05,19.60911,17.73008,16.72914,16.31043,15.94836
300770608122193920,0.3709002,0.0001059314,25.23463,20.60537,18.76904,18.19491,17.81956
300770883000100864,0.09845868,1.241617E-05,20.12258,18.40554,17.58851,17.16306,16.88281
300771157878007808,0.09498237,7.592007E-06,19.9277,18.53594,17.85231,17.43983,17.12941
300771432755914752,0.04695396,1.932988E-05,19.68185,17.97411,17.14961,16.75195,16.46157
300771707633821696,0.09804763,7.005282E-06,19.4988,18.28525,17.6788,17.30393,17.07562
300771982511728640,0.09564135,2.797858E-05,20.3336,18.218,17.24684,16.8029,16.45127
300772257389635584,0.09433588,2.773244E-05,20.32774,18.40059,17.43623,16.98572,16.61645
300772532267542528,0.3824959,0.0001179839,23.36055,21.23216,19.27916,18.62119,18.08011
300772807145449472,0.09451768,1.828085E-05,20.2122,18.46916,17.62518,17.1939,16.84566
300773082023356416,0.02883614,1.17472E-05,18.61638,17.24614,16.5721,16.18689,15.89716
300773356901263360,0.09484667,2.399801E-05,19.41892,17.7394,16.87839,16.42732,16.0807
300773631779170304,0.1001878,1.798867E-05,20.17206,18.22196,17.32178,16.92648,16.60862
300773906657077248,0.314335,7.772537E-05,23.53131,20.23435,18.55734,17.98311,17.63925
300774456412891136,0.02051127,5.910038E-06,19.16218,18.03702,17.57241,17.35334,17.14665
300774731290798080,0.0971866,2.220478E-05,19.03917,17.9896,17.05021,16.65769,16.33825
300775006168705024,0.07955465,7.497486E-06,19.72775,18.48153,17.79093,17.37902,17.15435
300775281046611968,0.04658309,6.399937E-06,18.97092,18.16195,18.05173,17.86312,17.85151
300775555924518912,0.09519172,1.264348E-05,19.84868,18.32703,17.57321,17.17961,16.94707
300775830802425856,0.06268381,1.513191E-05,18.29931,16.49996,15.58847,15.09231,14.70216
300776105680332800,0.06175778,1.505102E-05,18.6315,17.26382,16.59507,16.22609,15.98653
300776380558239744,0.03461061,6.272726E-06,18.18958,17.53516,17.4441,17.31803,17.25477
300776655436146688,0.1253889,2.78988E-05,20.45816,18.37768,17.30672,16.85511,16.4838
300776930314053632,0.1260126,2.6958E-05,20.27369,18.29499,17.26717,16.7753,16.35409
300777205191960576,0.04755318,5.70498E-06,19.0404,17.97689,17.65519,17.38857,17.24834
300777480069867520,0.08944283,9.086297E-06,19.60307,18.28834,17.55738,17.1744,16.89261
300777754947774464,0.1261049,2.01146E-05,19.10016,17.09918,16.01136,15.55989,15.1818
300778029825681408,0.08549848,2.2272E-05,20.068,18.18936,17.14288,16.61788,16.20686
300778579581495296,0.1731074,1.522474E-05,20.7693,19.64209,18.87194,18.48929,18.20495
300778854459402240,0.09474451,9.354134E-06,19.71757,18.22287,17.47155,16.9692,16.67796
300779129337309184,0.08698137,1.852862E-05,19.92802,17.98971,17.04719,16.6227,16.30576
300779404215216128,0.4126267,0.0001182178,22.85461,20.65382,18.80495,18.14075,17.66146
300779953971030016,0.2138558,3.922915E-05,21.83501,19.08759,17.74706,17.23533,16.89157
300780228848936960,0.07153107,6.918793E-06,18.65574,17.86796,17.64631,17.33642,17.34901
300780503726843904,0.06197061,8.00138E-06,18.83693,17.79284,17.40423,17.18185,17.02206
300781053482657792,0.0629528,1.000542E-05,17.26502,16.0869,15.46269,15.07302,14.79829
300781328360564736,0.1101994,2.637912E-05,19.26822,17.21432,16.17233,15.6915,15.32686
300781878116378624,0.04620481,9.321425E-06,18.53252,17.26661,16.77207,16.47554,16.25632
300782152994285568,0.09047782,8.345766E-06,19.05498,17.72958,17.03493,16.61038,16.33689
300782427872192512,0.1247545,7.341286E-06,18.86025,17.9024,17.48378,17.15108,17.08627
300782702750099456,0,0,20.09072,18.24553,17.25021,16.73864,16.35724
300782977628006400,0.04760075,1.22575E-05,17.52626,15.59794,14.70887,14.28057,13.96496
300783252505913344,0.04713756,8.108467E-06,18.09032,17.03293,16.64252,16.38193,16.22752
300783527383820288,0.4187579,0.0001705027,22.61912,20.98252,19.16058,18.4043,18.07444
300783802261727232,0.08072107,6.944835E-06,19.85042,18.02846,17.63833,17.37749,17.24908
300784077139634176,0.1608746,4.130935E-05,20.86682,18.84817,17.67668,17.20414,16.82739
300784352017541120,0.09006838,1.014728E-05,19.42541,18.12265,17.5529,17.15655,16.97009
300784626895448064,0.06420189,1.360297E-05,19.12925,17.33495,16.50614,16.12692,15.80285
300785176651261952,0.08070255,2.205552E-05,20.94649,20.50855,18.49956,17.93813,17.01687
300785451529168896,0.06411064,6.541007E-06,18.66047,17.79599,17.53882,17.22344,17.12506
300785726407075840,0.06327522,1.186573E-05,19.30054,17.98444,17.27447,16.85406,16.57502
300786001284982784,0.03546179,6.589108E-06,18.85142,17.6362,17.04692,16.71087,16.47875
300786276162889728,0,0,19.503,17.81002,16.87551,16.3337,15.95595
300786551040796672,0.04747811,7.330422E-06,18.21954,17.054,16.58689,16.29724,16.09164
300786825918703616,0.03545549,7.083947E-06,17.90871,16.74987,16.49506,16.62715,16.18973
300787100796610560,0.07774719,1.489596E-05,20.12352,18.31788,17.38709,16.93333,16.55147
300787375674517504,0.08021554,5.945087E-06,19.33202,18.09127,17.49097,17.11449,16.89432
300787925430331392,0.09527842,1.951637E-05,19.54653,17.86367,16.96981,16.5243,16.17471
300788200308238336,0.1257513,1.633387E-05,18.7873,17.34604,16.49678,16.05158,15.73661
300788750064052224,0.0650007,7.424713E-06,19.24367,18.21113,17.66319,17.13195,16.97446
300789024941959168,0.08655048,1.486582E-05,20.11768,18.52506,17.61152,17.03602,16.73188
300789299819866112,0.1596716,2.895422E-05,20.3654,18.44996,17.3821,16.9644,16.60502
300789574697773056,0.09250537,1.599667E-05,20.48367,18.62664,17.734,17.30877,16.99564
300789849575680000,0.1269907,7.220505E-06,19.68438,18.45586,17.74969,17.33101,17.08232
300790124453586944,0.0795028,1.84401E-05,18.842,17.45112,16.6762,16.27259,15.98538
300790399331493888,0.08680082,2.44138E-05,19.96932,18.18193,17.27867,16.8723,16.57776
300790674209400832,0.08823899,6.355312E-06,18.98379,18.03852,17.63134,17.29731,17.19187
300790949087307776,0.0877696,1.668361E-05,18.24025,16.35036,15.37913,14.93571,14.59052
300791223965214720,0.06247292,1.271798E-05,19.03704,17.37839,16.6359,16.15605,15.83727
301741477308950528,0.06874236,6.895014E-06,19.43046,18.59136,18.38678,18.06156,18.08841
301742027064764416,0.1688969,3.133476E-05,20.04842,18.24135,17.00915,16.50468,16.10868
301742301942671360,0.1386263,2.36621E-05,19.90524,18.25099,17.30412,16.83661,16.45813
301742851698485248,0.07604031,1.43193E-05,18.17102,16.21913,15.31989,14.88957,14.57198
301743126576392192,0.1363658,3.381666E-05,20.95669,18.7117,17.62884,17.17297,16.81408
301743676332206080,0.04600773,7.337733E-06,18.81207,17.53465,16.88842,16.55804,16.23885
301743951210113024,0.1391733,1.122405E-05,19.98151,18.51071,17.61168,17.16275,16.82675
301744226088019968,0.2689646,7.184073E-05,23.11219,19.94207,18.29469,17.71088,17.32611
301744500965926912,0.08704937,1.773555E-05,18.86644,16.8873,15.89865,15.46666,15.09862
301744775843833856,0.1693277,3.161763E-05,19.96913,17.96956,16.73965,16.24063,15.87051
301745050721740800,0.09453826,2.520022E-05,19.34035,17.52839,16.53882,16.07444,15.66857
301745325599647744,0.09237399,8.862514E-06,18.28753,16.99459,16.32935,15.92969,15.63682
301745600477554688,0.1678891,4.168902E-05,21.45955,18.89907,17.62285,17.08497,16.66414
301746425111275520,0.09407266,2.648028E-05,20.27294,18.38175,17.35126,16.89593,16.47756
301746699989182464,0.04609136,9.492231E-06,17.80396,16.04343,15.31515,14.97993,14.71216
301746974867089408,0.0904035,1.118284E-05,19.35509,17.9329,17.16308,16.70595,16.44572
301747249744996352,0.09158873,8.299177E-06,19.05262,17.89749,17.34278,16.9857,16.78237
301747524622903296,0.03312969,1.597328E-05,18.60203,16.83016,16.04941,15.66511,15.45574
301747799500810240,0.089852,2.857271E-05,19.97445,18.01457,16.98684,16.47422,16.05088
301748349256624128,0.08745652,1.034616E-05,19.61922,17.8736,17.04269,16.59113,16.24775
301748899012438016,0.04516219,7.812687E-06,18.82646,17.59769,17.22825,17.01371,16.91421
301749173890344960,0.1368263,2.35587E-05,19.74077,17.76715,16.66439,16.21419,15.81084
301749448768251904,0.06191481,1.417505E-05,19.35676,17.34603,16.43956,15.99801,15.64222
301749723646158848,0.0876964,1.486108E-05,19.55639,18.24786,17.66316,17.30336,17.06619
301749998524065792,0.250117,0.1261743,null,null,null,null,null
301750273401972736,0.03290842,1.222709E-05,18.93491,17.45721,16.7762,16.4093,16.11972
301750548279879680,0.06505554,1.078499E-05,19.90317,18.09056,17.17733,16.69352,16.30496
301750823157786624,0.1409078,3.402603E-05,19.86582,17.78359,16.76628,16.29491,15.92615
301751372913600512,0.3496318,1.613289E-05,19.94128,19.38678,18.80424,18.5801,18.19912
301751647791507456,0.03283051,1.073384E-05,17.82304,15.89931,15.00908,14.57362,14.21996
301751922669414400,0.1939484,4.16931E-05,21.13126,19.15634,17.82589,17.30054,16.88866
301752197547321344,0.06221536,2.157519E-05,19.86462,18.02472,17.16589,16.72359,16.41069
301752747303135232,0.1045381,8.024222E-06,18.99146,18.03012,17.41397,17.01627,16.76103
301753022181042176,0.4396906,0.0001342162,24.88403,21.39617,19.67467,18.83719,18.39073
301753297058949120,0.1668149,3.237786E-05,20.6751,18.59915,17.40435,16.9067,16.5038
301753571936856064,0.0354549,1.169313E-05,null,null,null,null,null
301754121692669952,0.09454266,7.742768E-06,18.98762,17.73805,17.24174,16.91815,16.78943
301754671448483840,0.07951723,2.798497E-05,20.0148,18.29565,17.41109,17.01982,16.73851
301755221204297728,0.3672183,9.414645E-05,23.09526,20.43349,18.69631,18.05151,17.68007
301755770960111616,0.1049628,2.255018E-05,20.4391,18.46412,17.45618,17.00982,16.65332
301756045838018560,0.3696423,0.0001461626,27.34699,20.51636,18.71763,18.07888,17.65859
301756320715925504,0.1009298,1.453745E-05,20.10646,18.42385,17.63014,17.17267,16.81222
301756595593832448,0.1667408,3.075295E-05,21.20616,18.94875,17.75992,17.27476,16.88274
301757145349646336,0.08711237,1.593818E-05,19.39749,18.32601,17.79931,17.47698,17.28498
301757695105460224,0.07888881,1.246174E-05,18.71054,17.33828,16.64424,16.26203,15.98975
301757969983367168,0.09193879,1.936384E-05,19.26118,17.29224,16.32844,15.88609,15.53137
301758244861274112,0.09008988,1.703601E-05,18.401,16.40849,15.42589,14.9741,14.61731
301758519739181056,0.087836,1.222603E-05,18.26441,16.80082,16.09095,15.69613,15.39716
301759069494994944,0.3673154,0.0002544063,23.40036,20.55487,18.90461,18.23431,17.78843
301759619250808832,0.04565933,1.949134E-05,19.24885,17.79133,17.1201,16.7172,16.42899
301759894128715776,0.04526348,1.081581E-05,17.498,15.53114,14.57598,14.10983,13.79825
301760169006622720,0.1378106,3.176333E-05,19.85525,18.18643,17.12942,16.59266,16.17993
301760718762436608,0.03264355,9.332803E-06,19.39549,17.98984,17.4034,17.10522,16.81819
301760993640343552,0.09508175,2.548972E-05,18.88294,17.12974,16.23374,15.78559,15.45143
301761268518250496,0.03266715,1.071654E-05,19.30955,17.87223,17.17302,16.75959,16.40314
301761543396157440,0.09192903,2.175079E-05,20.20269,18.40792,17.57666,17.19547,16.89373
301761818274064384,0.09199978,6.617392E-06,18.72724,17.72062,17.39128,17.11932,17.04628
301762368029878272,0.03270648,5.96962E-06,18.88778,17.8042,17.37831,17.12968,17.00202
301762642907785216,0.09086309,8.537709E-06,19.25332,17.86674,17.3072,16.94188,16.73679
301762917785692160,0.08995679,1.962687E-05,19.04217,17.20074,16.28975,15.84786,15.48416
301763192663599104,0.1853262,2.743377E-05,20.1265,18.35813,17.15048,16.68542,16.33937
301763467541506048,0.06188377,1.829871E-05,18.96439,17.50551,16.87897,16.5142,16.28538
301763742419412992,0.06053571,2.07382E-05,19.5619,17.77023,16.90064,16.52149,16.22106
301764292175226880,0.1039087,2.14985E-05,19.644,18.41271,17.74733,17.43021,17.16555
301764841931040768,0.3750649,0.0001324866,23.04854,20.78038,19.20317,18.51666,18.12601
301765116808947712,0.2033384,3.251447E-05,20.84797,18.67268,17.34021,16.81935,16.45706
301765391686854656,0.1043969,2.023795E-05,19.84286,17.78678,16.83032,16.42988,16.07076
301765666564761600,0.1650687,3.466252E-05,20.84642,18.90412,17.68406,17.20714,16.83452
301765941442668544,0.1048315,2.502441E-05,19.0863,17.043,16.02728,15.59413,15.23217
301766216320575488,0.06139873,1.595736E-05,17.68178,15.61979,14.6803,14.21753,13.87324
301766491198482432,0.4044442,0.0001035537,23.2959,20.40777,18.602,17.88471,17.44149
301766766076389376,0.08149754,8.082964E-06,19.39772,18.23438,17.74502,17.41783,17.26247
301767040954296320,0.1485542,2.860705E-05,null,null,null,null,null
301767315832203264,0.08543276,1.602336E-05,18.91515,17.01821,16.0756,15.63215,15.29181
301767590710110208,0.1038225,2.446125E-05,19.09705,17.65529,16.88975,16.47019,16.18429
301767865588017152,0.1245503,2.25762E-05,20.13083,18.07155,16.9765,16.53096,16.12314
301768140465924096,0.08532126,2.176952E-05,20.10574,18.01115,17.02736,16.59165,16.20525
301768415343831040,0.08544431,3.033083E-05,20.0005,18.39711,17.39961,16.90925,16.49755
301768965099644928,0.3673819,9.109565E-05,21.72394,20.29665,18.60405,17.93208,17.53263
301769239977551872,0.08966059,1.379847E-05,18.98823,17.66174,16.999,16.62739,16.36681
301769514855458816,0.08847246,1.793488E-05,19.70592,17.64042,16.67315,16.23303,15.86977
301770339489179648,0.08794625,1.676148E-05,19.13621,17.14988,16.21895,15.7987,15.47646
301770614367086592,0.04612533,2.450324E-05,20.10385,18.19303,17.41863,17.04109,16.72664
301770889244993536,0.0910074,1.880667E-05,18.69478,16.73674,15.77498,15.3451,14.9822
301771164122900480,0.04281429,1.195584E-05,17.52208,16.11815,15.57355,15.25312,15.03724
301771439000807424,0.09226476,2.090281E-05,19.53658,17.38536,16.27785,15.7475,15.34987
301771713878714368,0.08911609,2.049031E-05,19.62279,17.56013,16.57274,16.0825,15.70238
301771988756621312,0.03274609,1.05991E-05,18.16971,16.56049,15.76748,15.34047,14.99588
301772263634528256,0.08735064,1.875407E-05,19.27289,17.24758,16.30954,15.8719,15.52479
301772538512435200,0.09239345,1.100459E-05,18.8742,17.43476,16.71152,16.30017,16.04426
301772813390342144,0.3552831,8.184884E-05,23.52472,20.64137,18.96063,18.29302,17.93477
301773088268249088,0.3041758,5.541874E-05,22.05644,19.41575,17.76845,17.1915,16.82025
301773363146156032,0.06203967,1.408643E-05,18.93661,16.98712,16.08262,15.64409,15.32084
301773638024062976,0.09491993,1.286684E-05,19.05026,17.58933,16.83326,16.41661,16.11765
301773912901969920,0.1054762,2.380635E-05,19.33721,17.50904,16.5316,16.1116,15.7754
301774187779876864,0.09931388,2.49302E-05,20.22486,18.63614,17.79334,17.64606,17.40849
301774462657783808,0.0848731,2.009889E-05,19.46436,17.42337,16.38486,15.89116,15.53161
301774737535690752,0.04256744,1.522817E-05,17.04686,15.60478,14.90829,14.51798,14.23455
301775012413597696,0.08479784,1.296784E-05,19.82487,18.36457,17.62466,17.22426,16.93205
301775287291504640,0.0924287,2.637569E-05,20.9533,18.62123,17.60181,17.18546,16.80858
301775562169411584,0.1254833,8.586233E-06,19.85922,18.00724,17.24813,16.80717,16.50024
301776111925225472,0.08542071,1.449436E-05,19.76007,18.35113,17.70457,17.30557,17.05915
301776386803132416,0.08514447,2.058177E-05,19.4375,17.49203,16.59586,16.18727,15.86208
301776936558946304,0.03273103,1.163069E-05,18.38138,17.15211,16.7138,16.47839,16.24227
301777211436853248,0.07231667,1.772899E-05,19.8961,17.92928,17.03312,16.62306,16.26941
301777486314760192,0.03289981,1.457737E-05,17.37354,16.04751,15.42893,15.10474,14.86286
301777761192667136,0.4359096,3.903994E-05,22.03672,21.34645,20.31919,19.87278,19.57092
301778036070574080,0.08503014,1.589747E-05,19.41782,17.68325,16.97691,16.68264,16.45526
301778585826387968,0.08837859,7.890101E-06,18.82258,17.60994,17.01077,16.63721,16.43074
301779135582201856,0.0937748,1.520651E-05,19.88733,17.92579,16.96949,16.5358,16.21302
301779410460108800,0.03282471,1.049641E-05,19.13114,17.95024,17.45428,17.22734,17.14004
301779960215922688,0.2526672,1.56724E-05,22.07196,20.89624,20.08701,19.72926,19.55486
301780235093829632,0.08993394,1.018282E-05,19.07366,17.82292,17.22526,16.87243,16.6791
301780509971736576,0.3042496,6.983527E-05,21.82148,19.74208,18.12441,17.51114,17.10913
301780784849643520,0.07231998,1.627522E-05,null,null,null,null,null
301781059727550464,0.09023034,1.733893E-05,20.73519,18.60542,17.73979,17.2983,16.92945
301781884361271296,0.08827484,1.005927E-05,20.34249,18.67383,17.74531,17.24615,16.8581
301782159239178240,0.08772417,1.27274E-05,19.67091,18.35697,17.71448,17.34521,17.073
301782434117085184,0.0914688,1.027171E-05,20.23675,18.61074,17.70808,17.20186,16.84355
301782708994992128,0.09126621,6.382543E-06,18.88537,17.77167,17.40357,17.12907,17.06438
301782983872899072,0.3047296,6.85842E-05,21.63941,19.81278,18.14631,17.53057,17.15806
301783258750806016,0.3142855,7.663374E-05,23.57806,20.76522,18.99872,18.37308,17.97783
301783533628712960,0.3135945,6.313437E-05,23.02382,20.13298,18.44433,17.86348,17.49149
301783808506619904,0.06249987,1.317005E-05,18.22202,16.30954,15.40819,14.96449,14.609
301784083384526848,0.09765661,2.203956E-05,19.3528,17.69923,16.82116,16.39557,16.05144
301784358262433792,0.3066987,5.952416E-05,21.82477,19.6937,18.0401,17.42864,17.04814
301784633140340736,0.3058119,5.5319E-05,22.17561,19.36669,17.69636,17.0502,16.65153
301784908018247680,0.1402985,1.093953E-05,19.82578,18.32945,17.61052,17.22034,16.95796
301785457774061568,0.0464684,1.247933E-05,18.46996,16.58582,15.73946,15.35544,15.03119
301785732651968512,0.1247119,1.283634E-05,19.19543,17.77852,16.92222,16.47907,16.15076
301786007529875456,0.1046411,1.822725E-05,19.8297,17.97636,17.05544,16.65847,16.3466
301786282407782400,0.04240929,1.739279E-05,18.15374,16.44883,15.66101,15.29608,14.98008
301786557285689344,0.04679211,9.66101E-06,null,null,null,null,null
301786832163596288,0.1714771,1.359923E-05,19.36309,18.02369,17.13944,16.68544,16.35588
301787107041503232,0.07280485,7.086761E-06,18.98061,17.77913,17.18223,16.76135,16.50292
301787381919410176,0.2218805,3.768591E-05,20.48863,18.37658,16.96914,16.45199,16.11506
301787656797317120,0.167195,2.88951E-05,20.58097,18.67183,17.57322,17.16533,16.81417
301787931675224064,0.1738805,2.463262E-05,-9999,-9999,-9999,-9999,-9999
301788206553131008,0.1680779,3.476446E-05,21.00251,18.82691,17.62523,17.16061,16.79468
301788481431037952,0.1683408,3.425249E-05,19.7148,17.98393,17.00984,16.50809,16.11079
301788756308944896,0.01707009,0.4774721,null,null,null,null,null
301789031186851840,0.1716147,1.261976E-05,19.84627,18.49074,17.73044,17.29686,17.00849
301789306064758784,0.1670379,3.025329E-05,20.30327,18.23076,16.94822,16.46025,16.05851
301789580942665728,0.01708713,2.706311E-05,18.9017,17.53049,17.19482,17.00292,16.91191
301789855820572672,0.1671671,3.499876E-05,20.61065,18.88804,17.71079,17.26698,16.90463
301790130698479616,0.1661778,2.071871E-05,20.40438,18.66192,17.54497,16.9869,16.54253
301790405576386560,0.07240825,2.252392E-05,20.38157,18.53193,17.66573,17.25649,16.93504
301790680454293504,0.04747756,1.018161E-05,16.4267,14.54578,13.70512,13.31326,12.97491
301790955332200448,0.03307227,6.290072E-06,18.11593,17.03728,16.54042,16.22854,15.96624
301791230210107392,0.1656173,3.096319E-05,20.55802,18.32518,17.1028,16.61863,16.21514
301791505088014336,0.163661,3.508139E-05,20.48271,18.60701,17.44031,16.97661,16.57622
301791779965921280,0.1673396,3.67221E-05,20.37641,18.61105,17.46342,16.95614,16.55017
301792054843828224,0.1705464,3.252109E-05,20.72025,18.63704,17.40077,16.8922,16.50672
301792604599642112,0.4124715,8.702896E-05,22.64275,20.29261,18.60396,17.91749,17.56291
301792879477549056,0.06236521,8.180158E-06,null,null,null,null,null
301793154355456000,0.07045922,2.543325E-05,20.40902,18.45839,17.50197,17.00445,16.53552
301793429233362944,0.1697427,3.191647E-05,19.38942,17.53068,16.31196,15.82503,15.42139
301793704111269888,0.07342248,1.443738E-05,18.06594,16.74989,16.21343,15.88865,15.67294
301793978989176832,0.07287358,7.813393E-06,18.82732,17.55681,16.99059,16.62133,16.34132
301794528744990720,0.13804,3.2534E-05,20.76732,18.68864,17.54519,17.05899,16.66156
301795078500804608,0.04624894,1.432427E-05,17.8796,16.07234,15.17947,14.71225,14.34007
301795353378711552,0.1376319,2.601283E-05,20.35273,18.12959,17.02746,16.56315,16.20679
301795628256618496,0.1705594,2.866298E-05,20.51456,18.42267,17.20288,16.70386,16.37126
301795903134525440,0.03283368,1.029372E-05,19.38151,17.86062,17.26118,16.974,16.73129
301796178012432384,0.006497472,5.411576E-06,19.09901,17.91035,17.7553,17.7802,17.92805
